video,class,actual,predicted,confidence,frame,classification
Scenes 021-040__321-11d only_20230815235100054.mp4,TVA Monitor,0.0,0,0.0,,TN
Scenes 021-040__321-11d only_20230815235100054.mp4,TVA Prisoner Uniform,0.0,0,0.0,,TN
Scenes 021-040__321-11d only_20230815235100054.mp4,TVA Uniform,0.0,0,0.0,,TN
Scenes 021-040__321-11d only_20230815235100054.mp4,TemPad,0.0,0,0.0,,TN
Scenes 021-040__321-11d only_20230815235100054.mp4,Time Stick,0.0,0,0.0,,TN
Scenes 021-040__321-11d only_20230815235100054.mp4,TimeSpear,0.0,0,0.0,,TN
Scenes 021-040__322-6_20230815235506455.mp4,Aligator Loki Plushie,0.0,0,0.0,,TN
Scenes 021-040__322-6_20230815235506455.mp4,Boastful Loki Armor,0.0,0,0.0,,TN
Scenes 021-040__322-6_20230815235506455.mp4,Classic Loki Armor,0.0,0,0.0,,TN
Scenes 021-040__322-6_20230815235506455.mp4,Kid Loki Armor,0.0,0,0.0,,TN
Scenes 021-040__322-6_20230815235506455.mp4,Loki's Armor,0.0,0,0.0,,TN
Scenes 021-040__322-6_20230815235506455.mp4,Loki's Variant uniform,0.0,0,0.0,,TN
Scenes 021-040__322-6_20230815235506455.mp4,Loki's dagger,0.0,0,0.0,,TN
Scenes 021-040__322-6_20230815235506455.mp4,Ravonna Renslayer's Uniform,0.0,0,0.0,,TN
Scenes 021-040__322-6_20230815235506455.mp4,Sylvie's Armor,1.0,0,0.0,,FN
Scenes 021-040__322-6_20230815235506455.mp4,Sylvie's horned headpiece,0.0,0,0.0,,TN
Scenes 021-040__322-6_20230815235506455.mp4,Sylvie's machete,1.0,1,0.8443222641944885,31.0,TP
Scenes 021-040__322-6_20230815235506455.mp4,TVA Collar,0.0,0,0.0,,TN
Scenes 021-040__322-6_20230815235506455.mp4,TVA Monitor,0.0,0,0.0,,TN
Scenes 021-040__322-6_20230815235506455.mp4,TVA Prisoner Uniform,0.0,0,0.0,,TN
Scenes 021-040__322-6_20230815235506455.mp4,TVA Uniform,0.0,0,0.0,,TN
Scenes 021-040__322-6_20230815235506455.mp4,TemPad,0.0,0,0.0,,TN
Scenes 021-040__322-6_20230815235506455.mp4,Time Stick,0.0,0,0.0,,TN
Scenes 021-040__322-6_20230815235506455.mp4,TimeSpear,0.0,0,0.0,,TN
Scenes 021-040__323A-1_20230816000111901.mp4,Aligator Loki Plushie,0.0,0,0.0,,TN
Scenes 021-040__323A-1_20230816000111901.mp4,Boastful Loki Armor,0.0,0,0.0,,TN
Scenes 021-040__323A-1_20230816000111901.mp4,Classic Loki Armor,0.0,0,0.0,,TN
Scenes 021-040__323A-1_20230816000111901.mp4,Kid Loki Armor,0.0,0,0.0,,TN
Scenes 021-040__323A-1_20230816000111901.mp4,Loki's Armor,0.0,0,0.0,,TN
Scenes 021-040__323A-1_20230816000111901.mp4,Loki's Variant uniform,0.0,0,0.0,,TN
Scenes 021-040__323A-1_20230816000111901.mp4,Loki's dagger,0.0,0,0.0,,TN
Scenes 021-040__323A-1_20230816000111901.mp4,Ravonna Renslayer's Uniform,0.0,0,0.0,,TN
Scenes 021-040__323A-1_20230816000111901.mp4,Sylvie's Armor,1.0,0,0.0,,FN
Scenes 021-040__323A-1_20230816000111901.mp4,Sylvie's horned headpiece,0.0,0,0.0,,TN
Scenes 021-040__323A-1_20230816000111901.mp4,Sylvie's machete,0.0,0,0.0,,TN
Scenes 021-040__323A-1_20230816000111901.mp4,TVA Collar,0.0,0,0.0,,TN
Scenes 021-040__323A-1_20230816000111901.mp4,TVA Monitor,0.0,0,0.0,,TN
Scenes 021-040__323A-1_20230816000111901.mp4,TVA Prisoner Uniform,0.0,0,0.0,,TN
Scenes 021-040__323A-1_20230816000111901.mp4,TVA Uniform,0.0,0,0.0,,TN
Scenes 021-040__323A-1_20230816000111901.mp4,TemPad,0.0,0,0.0,,TN
Scenes 021-040__323A-1_20230816000111901.mp4,Time Stick,0.0,0,0.0,,TN
Scenes 021-040__323A-1_20230816000111901.mp4,TimeSpear,0.0,0,0.0,,TN
Scenes 021-040__528A-2-_20230815195348745.mp4,Aligator Loki Plushie,0.0,0,0.0,,TN
Scenes 021-040__528A-2-_20230815195348745.mp4,Boastful Loki Armor,0.0,0,0.0,,TN
Scenes 021-040__528A-2-_20230815195348745.mp4,Classic Loki Armor,0.0,0,0.0,,TN
Scenes 021-040__528A-2-_20230815195348745.mp4,Kid Loki Armor,0.0,0,0.0,,TN
Scenes 021-040__528A-2-_20230815195348745.mp4,Loki's Armor,0.0,0,0.0,,TN
Scenes 021-040__528A-2-_20230815195348745.mp4,Loki's Variant uniform,0.0,0,0.0,,TN
Scenes 021-040__528A-2-_20230815195348745.mp4,Loki's dagger,0.0,0,0.0,,TN
Scenes 021-040__528A-2-_20230815195348745.mp4,Ravonna Renslayer's Uniform,0.0,0,0.0,,TN
Scenes 021-040__528A-2-_20230815195348745.mp4,Sylvie's Armor,0.0,0,0.0,,TN
Scenes 021-040__528A-2-_20230815195348745.mp4,Sylvie's horned headpiece,0.0,0,0.0,,TN
Scenes 021-040__528A-2-_20230815195348745.mp4,Sylvie's machete,0.0,0,0.0,,TN
Scenes 021-040__528A-2-_20230815195348745.mp4,TVA Collar,0.0,0,0.0,,TN
Scenes 021-040__528A-2-_20230815195348745.mp4,TVA Monitor,0.0,0,0.0,,TN
Scenes 021-040__528A-2-_20230815195348745.mp4,TVA Prisoner Uniform,0.0,0,0.0,,TN
Scenes 021-040__528A-2-_20230815195348745.mp4,TVA Uniform,0.0,0,0.0,,TN
Scenes 021-040__528A-2-_20230815195348745.mp4,TemPad,0.0,0,0.0,,TN
Scenes 021-040__528A-2-_20230815195348745.mp4,Time Stick,0.0,0,0.0,,TN
Scenes 021-040__528A-2-_20230815195348745.mp4,TimeSpear,0.0,0,0.0,,TN
Scenes 021-040__529C-1- mos_20230816070604261.mp4,Aligator Loki Plushie,1.0,1,0.9780590534210205,55.0,TP
Scenes 021-040__529C-1- mos_20230816070604261.mp4,Boastful Loki Armor,0.0,0,0.0,,TN
Scenes 021-040__529C-1- mos_20230816070604261.mp4,Classic Loki Armor,0.0,0,0.0,,TN
Scenes 021-040__529C-1- mos_20230816070604261.mp4,Kid Loki Armor,0.0,0,0.0,,TN
Scenes 021-040__529C-1- mos_20230816070604261.mp4,Loki's Armor,0.0,0,0.0,,TN
Scenes 021-040__529C-1- mos_20230816070604261.mp4,Loki's Variant uniform,0.0,0,0.0,,TN
Scenes 021-040__529C-1- mos_20230816070604261.mp4,Loki's dagger,0.0,0,0.0,,TN
Scenes 021-040__529C-1- mos_20230816070604261.mp4,Ravonna Renslayer's Uniform,0.0,0,0.0,,TN
Scenes 021-040__529C-1- mos_20230816070604261.mp4,Sylvie's Armor,0.0,0,0.0,,TN
Scenes 021-040__529C-1- mos_20230816070604261.mp4,Sylvie's horned headpiece,0.0,0,0.0,,TN
Scenes 021-040__529C-1- mos_20230816070604261.mp4,Sylvie's machete,0.0,0,0.0,,TN
Scenes 021-040__529C-1- mos_20230816070604261.mp4,TVA Collar,0.0,0,0.0,,TN
Scenes 021-040__529C-1- mos_20230816070604261.mp4,TVA Monitor,0.0,0,0.0,,TN
Scenes 021-040__529C-1- mos_20230816070604261.mp4,TVA Prisoner Uniform,0.0,0,0.0,,TN
Scenes 021-040__529C-1- mos_20230816070604261.mp4,TVA Uniform,0.0,0,0.0,,TN
Scenes 021-040__529C-1- mos_20230816070604261.mp4,TemPad,0.0,0,0.0,,TN
Scenes 021-040__529C-1- mos_20230816070604261.mp4,Time Stick,0.0,0,0.0,,TN
Scenes 021-040__529C-1- mos_20230816070604261.mp4,TimeSpear,0.0,0,0.0,,TN
Scenes 021-040__536C-1-_20230816063945052.mp4,Aligator Loki Plushie,1.0,1,0.9617675542831421,22.0,TP
Scenes 021-040__536C-1-_20230816063945052.mp4,Boastful Loki Armor,0.0,0,0.0,,TN
Scenes 021-040__536C-1-_20230816063945052.mp4,Classic Loki Armor,0.0,0,0.0,,TN
Scenes 021-040__536C-1-_20230816063945052.mp4,Kid Loki Armor,0.0,0,0.0,,TN
Scenes 021-040__536C-1-_20230816063945052.mp4,Loki's Armor,0.0,0,0.0,,TN
Scenes 021-040__536C-1-_20230816063945052.mp4,Loki's Variant uniform,0.0,0,0.0,,TN
Scenes 021-040__536C-1-_20230816063945052.mp4,Loki's dagger,0.0,0,0.0,,TN
Scenes 021-040__536C-1-_20230816063945052.mp4,Ravonna Renslayer's Uniform,0.0,0,0.0,,TN
Scenes 021-040__536C-1-_20230816063945052.mp4,Sylvie's Armor,0.0,0,0.0,,TN
Scenes 021-040__536C-1-_20230816063945052.mp4,Sylvie's horned headpiece,0.0,0,0.0,,TN
Scenes 021-040__536C-1-_20230816063945052.mp4,Sylvie's machete,0.0,0,0.0,,TN
Scenes 021-040__536C-1-_20230816063945052.mp4,TVA Collar,0.0,0,0.0,,TN
Scenes 021-040__536C-1-_20230816063945052.mp4,TVA Monitor,0.0,0,0.0,,TN
Scenes 021-040__536C-1-_20230816063945052.mp4,TVA Prisoner Uniform,0.0,0,0.0,,TN
Scenes 021-040__536C-1-_20230816063945052.mp4,TVA Uniform,0.0,0,0.0,,TN
Scenes 021-040__536C-1-_20230816063945052.mp4,TemPad,0.0,0,0.0,,TN
Scenes 021-040__536C-1-_20230816063945052.mp4,Time Stick,0.0,0,0.0,,TN
Scenes 021-040__536C-1-_20230816063945052.mp4,TimeSpear,0.0,0,0.0,,TN
Scenes 041-060__156A-2-_20230815181902814.mp4,Aligator Loki Plushie,0.0,0,0.0,,TN
Scenes 041-060__156A-2-_20230815181902814.mp4,Boastful Loki Armor,0.0,0,0.0,,TN
Scenes 041-060__156A-2-_20230815181902814.mp4,Classic Loki Armor,0.0,0,0.0,,TN
Scenes 041-060__156A-2-_20230815181902814.mp4,Kid Loki Armor,0.0,0,0.0,,TN
Scenes 041-060__156A-2-_20230815181902814.mp4,Loki's Armor,0.0,0,0.0,,TN
Scenes 041-060__156A-2-_20230815181902814.mp4,Loki's Variant uniform,0.0,0,0.0,,TN
Scenes 041-060__156A-2-_20230815181902814.mp4,Loki's dagger,0.0,0,0.0,,TN
Scenes 041-060__156A-2-_20230815181902814.mp4,Ravonna Renslayer's Uniform,0.0,0,0.0,,TN
Scenes 041-060__156A-2-_20230815181902814.mp4,Sylvie's Armor,0.0,0,0.0,,TN
Scenes 041-060__156A-2-_20230815181902814.mp4,Sylvie's horned headpiece,0.0,0,0.0,,TN
Scenes 041-060__156A-2-_20230815181902814.mp4,Sylvie's machete,0.0,0,0.0,,TN
Scenes 041-060__156A-2-_20230815181902814.mp4,TVA Collar,0.0,0,0.0,,TN
Scenes 041-060__156A-2-_20230815181902814.mp4,TVA Monitor,0.0,0,0.0,,TN
Scenes 041-060__156A-2-_20230815181902814.mp4,TVA Prisoner Uniform,0.0,0,0.0,,TN
Scenes 041-060__156A-2-_20230815181902814.mp4,TVA Uniform,1.0,1,0.8419396281242371,57.0,TP
Scenes 041-060__156A-2-_20230815181902814.mp4,TemPad,1.0,1,0.8354342579841614,15.0,TP
Scenes 041-060__156A-2-_20230815181902814.mp4,Time Stick,1.0,1,0.8029146790504456,55.0,TP
Scenes 041-060__156A-2-_20230815181902814.mp4,TimeSpear,0.0,0,0.0,,TN
Scenes 041-060__157C-2- pu_20230815175939817.mp4,Aligator Loki Plushie,0.0,0,0.0,,TN
Scenes 041-060__157C-2- pu_20230815175939817.mp4,Boastful Loki Armor,0.0,0,0.0,,TN
Scenes 041-060__157C-2- pu_20230815175939817.mp4,Classic Loki Armor,0.0,0,0.0,,TN
Scenes 041-060__157C-2- pu_20230815175939817.mp4,Kid Loki Armor,0.0,0,0.0,,TN
Scenes 041-060__157C-2- pu_20230815175939817.mp4,Loki's Armor,0.0,0,0.0,,TN
Scenes 041-060__157C-2- pu_20230815175939817.mp4,Loki's Variant uniform,0.0,0,0.0,,TN
Scenes 041-060__157C-2- pu_20230815175939817.mp4,Loki's dagger,0.0,0,0.0,,TN
Scenes 041-060__157C-2- pu_20230815175939817.mp4,Ravonna Renslayer's Uniform,0.0,0,0.0,,TN
Scenes 041-060__157C-2- pu_20230815175939817.mp4,Sylvie's Armor,0.0,0,0.0,,TN
Scenes 041-060__157C-2- pu_20230815175939817.mp4,Sylvie's horned headpiece,0.0,0,0.0,,TN
Scenes 041-060__157C-2- pu_20230815175939817.mp4,Sylvie's machete,0.0,0,0.0,,TN
Scenes 041-060__157C-2- pu_20230815175939817.mp4,TVA Collar,0.0,0,0.0,,TN
Scenes 041-060__157C-2- pu_20230815175939817.mp4,TVA Monitor,0.0,0,0.0,,TN
Scenes 041-060__157C-2- pu_20230815175939817.mp4,TVA Prisoner Uniform,1.0,0,0.0,,FN
Scenes 041-060__157C-2- pu_20230815175939817.mp4,TVA Uniform,0.0,0,0.0,,TN
Scenes 041-060__157C-2- pu_20230815175939817.mp4,TemPad,0.0,0,0.0,,TN
Scenes 041-060__157C-2- pu_20230815175939817.mp4,Time Stick,0.0,0,0.0,,TN
Scenes 041-060__157C-2- pu_20230815175939817.mp4,TimeSpear,0.0,0,0.0,,TN
Scenes 041-060__238A-2-_20230815193138550.mp4,Aligator Loki Plushie,0.0,0,0.0,,TN
Scenes 041-060__238A-2-_20230815193138550.mp4,Boastful Loki Armor,0.0,0,0.0,,TN
Scenes 041-060__238A-2-_20230815193138550.mp4,Classic Loki Armor,0.0,0,0.0,,TN
Scenes 041-060__238A-2-_20230815193138550.mp4,Kid Loki Armor,0.0,0,0.0,,TN
Scenes 041-060__238A-2-_20230815193138550.mp4,Loki's Armor,0.0,0,0.0,,TN
Scenes 041-060__238A-2-_20230815193138550.mp4,Loki's Variant uniform,0.0,0,0.0,,TN
Scenes 041-060__238A-2-_20230815193138550.mp4,Loki's dagger,0.0,0,0.0,,TN
Scenes 041-060__238A-2-_20230815193138550.mp4,Ravonna Renslayer's Uniform,0.0,0,0.0,,TN
Scenes 041-060__238A-2-_20230815193138550.mp4,Sylvie's Armor,0.0,0,0.0,,TN
Scenes 041-060__238A-2-_20230815193138550.mp4,Sylvie's horned headpiece,0.0,0,0.0,,TN
Scenes 041-060__238A-2-_20230815193138550.mp4,Sylvie's machete,0.0,0,0.0,,TN
Scenes 041-060__238A-2-_20230815193138550.mp4,TVA Collar,0.0,0,0.0,,TN
Scenes 041-060__238A-2-_20230815193138550.mp4,TVA Monitor,0.0,0,0.0,,TN
Scenes 041-060__238A-2-_20230815193138550.mp4,TVA Prisoner Uniform,0.0,0,0.0,,TN
Scenes 041-060__238A-2-_20230815193138550.mp4,TVA Uniform,1.0,0,0.0,,FN
Scenes 041-060__238A-2-_20230815193138550.mp4,TemPad,0.0,0,0.0,,TN
Scenes 041-060__238A-2-_20230815193138550.mp4,Time Stick,0.0,0,0.0,,TN
Scenes 041-060__238A-2-_20230815193138550.mp4,TimeSpear,0.0,0,0.0,,TN
Scenes 041-060__238B-1-_20230815193151869.mp4,Aligator Loki Plushie,0.0,0,0.0,,TN
Scenes 041-060__238B-1-_20230815193151869.mp4,Boastful Loki Armor,0.0,0,0.0,,TN
Scenes 041-060__238B-1-_20230815193151869.mp4,Classic Loki Armor,0.0,0,0.0,,TN
Scenes 041-060__238B-1-_20230815193151869.mp4,Kid Loki Armor,0.0,0,0.0,,TN
Scenes 041-060__238B-1-_20230815193151869.mp4,Loki's Armor,0.0,0,0.0,,TN
Scenes 041-060__238B-1-_20230815193151869.mp4,Loki's Variant uniform,0.0,0,0.0,,TN
Scenes 041-060__238B-1-_20230815193151869.mp4,Loki's dagger,0.0,0,0.0,,TN
Scenes 041-060__238B-1-_20230815193151869.mp4,Ravonna Renslayer's Uniform,0.0,0,0.0,,TN
Scenes 041-060__238B-1-_20230815193151869.mp4,Sylvie's Armor,0.0,0,0.0,,TN
Scenes 041-060__238B-1-_20230815193151869.mp4,Sylvie's horned headpiece,0.0,0,0.0,,TN
Scenes 041-060__238B-1-_20230815193151869.mp4,Sylvie's machete,0.0,0,0.0,,TN
Scenes 041-060__238B-1-_20230815193151869.mp4,TVA Collar,0.0,0,0.0,,TN
Scenes 041-060__238B-1-_20230815193151869.mp4,TVA Monitor,0.0,0,0.0,,TN
Scenes 041-060__238B-1-_20230815193151869.mp4,TVA Prisoner Uniform,0.0,0,0.0,,TN
Scenes 041-060__238B-1-_20230815193151869.mp4,TVA Uniform,1.0,0,0.0,,FN
Scenes 041-060__238B-1-_20230815193151869.mp4,TemPad,0.0,0,0.0,,TN
Scenes 041-060__238B-1-_20230815193151869.mp4,Time Stick,0.0,0,0.0,,TN
Scenes 041-060__238B-1-_20230815193151869.mp4,TimeSpear,0.0,0,0.0,,TN
Scenes 041-060__244C-1- mos_20230815211948647.mp4,Aligator Loki Plushie,0.0,0,0.0,,TN
Scenes 041-060__244C-1- mos_20230815211948647.mp4,Boastful Loki Armor,0.0,0,0.0,,TN
Scenes 041-060__244C-1- mos_20230815211948647.mp4,Classic Loki Armor,0.0,0,0.0,,TN
Scenes 041-060__244C-1- mos_20230815211948647.mp4,Kid Loki Armor,0.0,0,0.0,,TN
Scenes 041-060__244C-1- mos_20230815211948647.mp4,Loki's Armor,0.0,0,0.0,,TN
Scenes 041-060__244C-1- mos_20230815211948647.mp4,Loki's Variant uniform,0.0,0,0.0,,TN
Scenes 041-060__244C-1- mos_20230815211948647.mp4,Loki's dagger,0.0,0,0.0,,TN
Scenes 041-060__244C-1- mos_20230815211948647.mp4,Ravonna Renslayer's Uniform,0.0,0,0.0,,TN
Scenes 041-060__244C-1- mos_20230815211948647.mp4,Sylvie's Armor,0.0,0,0.0,,TN
Scenes 041-060__244C-1- mos_20230815211948647.mp4,Sylvie's horned headpiece,0.0,0,0.0,,TN
Scenes 041-060__244C-1- mos_20230815211948647.mp4,Sylvie's machete,0.0,0,0.0,,TN
Scenes 041-060__244C-1- mos_20230815211948647.mp4,TVA Collar,0.0,0,0.0,,TN
Scenes 041-060__244C-1- mos_20230815211948647.mp4,TVA Monitor,0.0,0,0.0,,TN
Scenes 041-060__244C-1- mos_20230815211948647.mp4,TVA Prisoner Uniform,0.0,0,0.0,,TN
Scenes 041-060__244C-1- mos_20230815211948647.mp4,TVA Uniform,0.0,0,0.0,,TN
Scenes 041-060__244C-1- mos_20230815211948647.mp4,TemPad,0.0,0,0.0,,TN
Scenes 041-060__244C-1- mos_20230815211948647.mp4,Time Stick,0.0,0,0.0,,TN
Scenes 041-060__244C-1- mos_20230815211948647.mp4,TimeSpear,0.0,0,0.0,,TN
Scenes 041-060__244F-1- mos_20230815211755975.mp4,Aligator Loki Plushie,0.0,0,0.0,,TN
Scenes 041-060__244F-1- mos_20230815211755975.mp4,Boastful Loki Armor,0.0,0,0.0,,TN
Scenes 041-060__244F-1- mos_20230815211755975.mp4,Classic Loki Armor,0.0,0,0.0,,TN
Scenes 041-060__244F-1- mos_20230815211755975.mp4,Kid Loki Armor,0.0,0,0.0,,TN
Scenes 041-060__244F-1- mos_20230815211755975.mp4,Loki's Armor,0.0,0,0.0,,TN
Scenes 041-060__244F-1- mos_20230815211755975.mp4,Loki's Variant uniform,0.0,0,0.0,,TN
Scenes 041-060__244F-1- mos_20230815211755975.mp4,Loki's dagger,0.0,0,0.0,,TN
Scenes 041-060__244F-1- mos_20230815211755975.mp4,Ravonna Renslayer's Uniform,0.0,0,0.0,,TN
Scenes 041-060__244F-1- mos_20230815211755975.mp4,Sylvie's Armor,0.0,0,0.0,,TN
Scenes 041-060__244F-1- mos_20230815211755975.mp4,Sylvie's horned headpiece,0.0,0,0.0,,TN
Scenes 041-060__244F-1- mos_20230815211755975.mp4,Sylvie's machete,0.0,0,0.0,,TN
Scenes 041-060__244F-1- mos_20230815211755975.mp4,TVA Collar,0.0,0,0.0,,TN
Scenes 041-060__244F-1- mos_20230815211755975.mp4,TVA Monitor,0.0,0,0.0,,TN
Scenes 041-060__244F-1- mos_20230815211755975.mp4,TVA Prisoner Uniform,0.0,0,0.0,,TN
Scenes 041-060__244F-1- mos_20230815211755975.mp4,TVA Uniform,0.0,0,0.0,,TN
Scenes 041-060__244F-1- mos_20230815211755975.mp4,TemPad,1.0,1,0.9397103190422058,2.0,TP
Scenes 041-060__244F-1- mos_20230815211755975.mp4,Time Stick,0.0,0,0.0,,TN
Scenes 041-060__244F-1- mos_20230815211755975.mp4,TimeSpear,0.0,0,0.0,,TN
Scenes 041-060__244G-1-_20230815212159478.mp4,Aligator Loki Plushie,0.0,0,0.0,,TN
Scenes 041-060__244G-1-_20230815212159478.mp4,Boastful Loki Armor,0.0,0,0.0,,TN
Scenes 041-060__244G-1-_20230815212159478.mp4,Classic Loki Armor,0.0,0,0.0,,TN
Scenes 041-060__244G-1-_20230815212159478.mp4,Kid Loki Armor,0.0,0,0.0,,TN
Scenes 041-060__244G-1-_20230815212159478.mp4,Loki's Armor,0.0,0,0.0,,TN
Scenes 041-060__244G-1-_20230815212159478.mp4,Loki's Variant uniform,1.0,0,0.0,,FN
Scenes 041-060__244G-1-_20230815212159478.mp4,Loki's dagger,0.0,0,0.0,,TN
Scenes 041-060__244G-1-_20230815212159478.mp4,Ravonna Renslayer's Uniform,0.0,0,0.0,,TN
Scenes 041-060__244G-1-_20230815212159478.mp4,Sylvie's Armor,0.0,0,0.0,,TN
Scenes 041-060__244G-1-_20230815212159478.mp4,Sylvie's horned headpiece,0.0,0,0.0,,TN
Scenes 041-060__244G-1-_20230815212159478.mp4,Sylvie's machete,0.0,0,0.0,,TN
Scenes 041-060__244G-1-_20230815212159478.mp4,TVA Collar,0.0,0,0.0,,TN
Scenes 041-060__244G-1-_20230815212159478.mp4,TVA Monitor,0.0,0,0.0,,TN
Scenes 041-060__244G-1-_20230815212159478.mp4,TVA Prisoner Uniform,0.0,0,0.0,,TN
Scenes 041-060__244G-1-_20230815212159478.mp4,TVA Uniform,0.0,0,0.0,,TN
Scenes 041-060__244G-1-_20230815212159478.mp4,TemPad,0.0,0,0.0,,TN
Scenes 041-060__244G-1-_20230815212159478.mp4,Time Stick,0.0,0,0.0,,TN
Scenes 041-060__244G-1-_20230815212159478.mp4,TimeSpear,0.0,0,0.0,,TN
Scenes 041-060__254B-3-_20230815193228103.mp4,Aligator Loki Plushie,0.0,0,0.0,,TN
Scenes 041-060__254B-3-_20230815193228103.mp4,Boastful Loki Armor,0.0,0,0.0,,TN
Scenes 041-060__254B-3-_20230815193228103.mp4,Classic Loki Armor,0.0,0,0.0,,TN
Scenes 041-060__254B-3-_20230815193228103.mp4,Kid Loki Armor,0.0,0,0.0,,TN
Scenes 041-060__254B-3-_20230815193228103.mp4,Loki's Armor,0.0,0,0.0,,TN
Scenes 041-060__254B-3-_20230815193228103.mp4,Loki's Variant uniform,0.0,0,0.0,,TN
Scenes 041-060__254B-3-_20230815193228103.mp4,Loki's dagger,0.0,0,0.0,,TN
Scenes 041-060__254B-3-_20230815193228103.mp4,Ravonna Renslayer's Uniform,0.0,0,0.0,,TN
Scenes 041-060__254B-3-_20230815193228103.mp4,Sylvie's Armor,0.0,0,0.0,,TN
Scenes 041-060__254B-3-_20230815193228103.mp4,Sylvie's horned headpiece,0.0,0,0.0,,TN
Scenes 041-060__254B-3-_20230815193228103.mp4,Sylvie's machete,0.0,0,0.0,,TN
Scenes 041-060__254B-3-_20230815193228103.mp4,TVA Collar,0.0,0,0.0,,TN
Scenes 041-060__254B-3-_20230815193228103.mp4,TVA Monitor,0.0,0,0.0,,TN
Scenes 041-060__254B-3-_20230815193228103.mp4,TVA Prisoner Uniform,0.0,0,0.0,,TN
Scenes 041-060__254B-3-_20230815193228103.mp4,TVA Uniform,1.0,0,0.0,,FN
Scenes 041-060__254B-3-_20230815193228103.mp4,TemPad,0.0,0,0.0,,TN
Scenes 041-060__254B-3-_20230815193228103.mp4,Time Stick,1.0,0,0.0,,FN
Scenes 041-060__254B-3-_20230815193228103.mp4,TimeSpear,0.0,0,0.0,,TN
Scenes 041-060__411D-1- mos_20230816005120796.mp4,Aligator Loki Plushie,0.0,0,0.0,,TN
Scenes 041-060__411D-1- mos_20230816005120796.mp4,Boastful Loki Armor,0.0,0,0.0,,TN
Scenes 041-060__411D-1- mos_20230816005120796.mp4,Classic Loki Armor,0.0,0,0.0,,TN
Scenes 041-060__411D-1- mos_20230816005120796.mp4,Kid Loki Armor,0.0,0,0.0,,TN
Scenes 041-060__411D-1- mos_20230816005120796.mp4,Loki's Armor,0.0,0,0.0,,TN
Scenes 041-060__411D-1- mos_20230816005120796.mp4,Loki's Variant uniform,0.0,0,0.0,,TN
Scenes 041-060__411D-1- mos_20230816005120796.mp4,Loki's dagger,0.0,0,0.0,,TN
Scenes 041-060__411D-1- mos_20230816005120796.mp4,Ravonna Renslayer's Uniform,0.0,0,0.0,,TN
Scenes 041-060__411D-1- mos_20230816005120796.mp4,Sylvie's Armor,0.0,0,0.0,,TN
Scenes 041-060__411D-1- mos_20230816005120796.mp4,Sylvie's horned headpiece,0.0,0,0.0,,TN
Scenes 041-060__411D-1- mos_20230816005120796.mp4,Sylvie's machete,0.0,0,0.0,,TN
Scenes 041-060__411D-1- mos_20230816005120796.mp4,TVA Collar,0.0,0,0.0,,TN
Scenes 041-060__411D-1- mos_20230816005120796.mp4,TVA Monitor,0.0,0,0.0,,TN
Scenes 041-060__411D-1- mos_20230816005120796.mp4,TVA Prisoner Uniform,0.0,0,0.0,,TN
Scenes 041-060__411D-1- mos_20230816005120796.mp4,TVA Uniform,0.0,0,0.0,,TN
Scenes 041-060__411D-1- mos_20230816005120796.mp4,TemPad,0.0,0,0.0,,TN
Scenes 041-060__411D-1- mos_20230816005120796.mp4,Time Stick,0.0,0,0.0,,TN
Scenes 041-060__411D-1- mos_20230816005120796.mp4,TimeSpear,0.0,0,0.0,,TN
Scenes 061-080__163A-1- mos_20230815180055695.mp4,Aligator Loki Plushie,0.0,0,0.0,,TN
Scenes 061-080__163A-1- mos_20230815180055695.mp4,Boastful Loki Armor,0.0,0,0.0,,TN
Scenes 061-080__163A-1- mos_20230815180055695.mp4,Classic Loki Armor,0.0,0,0.0,,TN
Scenes 061-080__163A-1- mos_20230815180055695.mp4,Kid Loki Armor,0.0,0,0.0,,TN
Scenes 061-080__163A-1- mos_20230815180055695.mp4,Loki's Armor,0.0,0,0.0,,TN
Scenes 061-080__163A-1- mos_20230815180055695.mp4,Loki's Variant uniform,0.0,0,0.0,,TN
Scenes 061-080__163A-1- mos_20230815180055695.mp4,Loki's dagger,0.0,0,0.0,,TN
Scenes 061-080__163A-1- mos_20230815180055695.mp4,Ravonna Renslayer's Uniform,0.0,0,0.0,,TN
Scenes 061-080__163A-1- mos_20230815180055695.mp4,Sylvie's Armor,0.0,0,0.0,,TN
Scenes 061-080__163A-1- mos_20230815180055695.mp4,Sylvie's horned headpiece,0.0,0,0.0,,TN
Scenes 061-080__163A-1- mos_20230815180055695.mp4,Sylvie's machete,0.0,0,0.0,,TN
Scenes 061-080__163A-1- mos_20230815180055695.mp4,TVA Collar,0.0,0,0.0,,TN
Scenes 061-080__163A-1- mos_20230815180055695.mp4,TVA Monitor,0.0,0,0.0,,TN
Scenes 061-080__163A-1- mos_20230815180055695.mp4,TVA Prisoner Uniform,1.0,0,0.0,,FN
Scenes 061-080__163A-1- mos_20230815180055695.mp4,TVA Uniform,0.0,0,0.0,,TN
Scenes 061-080__163A-1- mos_20230815180055695.mp4,TemPad,0.0,0,0.0,,TN
Scenes 061-080__163A-1- mos_20230815180055695.mp4,Time Stick,0.0,0,0.0,,TN
Scenes 061-080__163A-1- mos_20230815180055695.mp4,TimeSpear,0.0,0,0.0,,TN
Scenes 061-080__265A-1-_20230815215951493.mp4,Aligator Loki Plushie,0.0,0,0.0,,TN
